a,b,t
-0.050410009062077786,-0.010696222829692646,1
0.12515646192356655,0.04455095080112231,1
0.8878278071362946,0.3988739834524588,0
-0.046374121760287566,-0.02820021292646995,1
0.12051397470440015,0.03219718910839676,1
-0.69494365400064,-0.6865845280030552,0
0.18394762132211717,0.08349153488143318,1
0.004044229527888368,-0.10015475861829405,1
0.3994618284506504,-0.9199956449301372,0
0.9465337315383991,0.04104701176704929,0
0.05464499156400099,0.10069205435360615,1
0.0850461809208039,-0.09200097253902681,1
-0.09604467135260097,0.16558718825019955,1
-0.1677735272887344,-0.09348134459229257,1
0.48036389926764267,0.8160478180364219,0
0.01601741298408755,0.021197655863354647,1
-0.7370488550847925,-0.6902266424066904,0
-0.00012977896479549056,0.17373036876973547,1
-0.8667387860050797,0.5206376250494241,0
-0.4386261946880208,-0.7989713942160941,0
0.977399239140841,0.28199692503421564,0
-0.09839960941239718,0.08919199795648372,1
0.13068418428374393,0.168776890046976,1
0.3867271477274765,-1.0149468157054473,0
1.0306091596627893,0.22675857351307385,0
-0.08755318029622666,0.010777799414327206,1
0.03615723327330837,0.08549945557834501,1
-0.3774634783286223,0.9063318219263196,0
-0.0762859334636109,0.035491445747446296,1
-0.8654092098260704,0.30116937231016605,0
-0.9034701184932317,-0.35067995671355956,0
-0.6253535749705913,-0.8281632267245987,0
-0.8365413903928365,0.14203346088783264,0
0.5259367700579426,0.7632141533788248,0
0.055422824782622386,0.11395354076485649,1
-0.6601251185384838,0.762219465534361,0
0.16172164084913276,-0.02873503213321018,1
1.0310686744878674,0.41883500536513574,0
0.9499320144224671,-0.33390351502352184,0
-1.0035416079683857,-0.5344577441085743,0
0.02658465240617712,0.07659096804008066,1
-1.054633229824021,0.2913467684097653,0
-0.03746694210092882,0.15755781628079477,1
0.03157549190147514,-0.07971162313030394,1
0.0009025371891766901,0.0850860616715246,1
-0.03888770569689025,0.04710392849765711,1
0.047405409708921556,-0.05140438848772526,1
-1.0172194649944293,-0.1617325318487462,0
-0.013408459725272121,-0.09520070025603715,1
0.005640395777878698,0.05171645102041371,1
0.9178891793228453,-0.363457213500326,0
-0.8406936116597293,0.5563847136025973,0
0.63854423245968,-0.6969538877270633,0
0.043839978922173076,-0.0845434915465144,1
-0.8742839944231425,0.6690266319056298,0
0.9138609321999129,0.05103114967277693,0
-0.13286726168103752,-0.02193464125391309,1
0.291848452933723,0.9769006464022089,0
-0.040012492069285484,0.018717313629798813,1
0.6725027702904183,0.7291560505076432,0
-0.8949680136627525,-0.3998998649506077,0
-0.8081546277066828,-0.5965227145553603,0
0.9391450033852409,-0.507675132390226,0
-0.25936127576112517,-1.0379489637920292,0
-0.41495744054208106,0.8486215658478451,0
-1.0768745457007627,0.2151387022641611,0
0.0075779653609591435,-0.12258872297785986,1
0.04621928442880248,0.06140677823112227,1
0.06824264427547196,-0.01838944722669813,1
0.02384052855024179,-0.0865906994700651,1
0.14119083825462542,-0.02071127898450314,1
-1.0154267377076998,-0.31483379634122627,0
0.0009128252402490766,-0.043331456008196226,1
-0.08501184122339162,0.026028411439056445,1
-0.07726801806261001,0.12781592145052328,1
0.11196776084953344,-0.11177914090648096,1
0.043313386131875506,0.07614187348621403,1
-0.03265655390192615,-0.03622139740264652,1
-0.09421854847441555,-0.013298950863146447,1
-0.0039464264761580395,0.004880309441620864,1
-0.10460820874455877,-0.03464130297567647,1
-0.1153830784870898,-0.9848741933136322,0
-0.10513313421459441,0.04130897852688309,1
-0.026034090274842894,-0.17701144509519892,1
0.6482110015408279,-0.7391267884958023,0
-0.6633746799030338,0.8580704373050247,0
0.5016446248114553,0.8561461253923739,0
0.07715375870739688,0.08728824563645332,1
0.1932876791107448,0.108795794403728,1
-0.054554139628071284,0.07694340039996193,1
-0.67252748525721,0.709703848714675,0
-0.14411306652872247,-0.02950001880644659,1
0.0013912245589588132,0.1114197711640246,1
0.027758173154101694,-0.15387133284856114,1
-0.8624779805231323,0.4974163833278408,0
0.06616108161552776,-0.17203843899031868,1
-0.0748302487813734,-0.14828349179293088,1
0.03955637529625697,-0.08870712551182888,1
0.09320052068791528,-0.08737236911138364,1
0.13686538996672987,0.018847062859381154,1
0.021020656628375448,-0.007147281481770892,1
-0.012508487846609531,0.02668956006257881,1
-0.9147354821155836,-0.6391673934903503,0
1.0252965093809296,0.13931845961419614,0
0.03725564038214266,-0.13399600716258997,1
-0.09370217499890397,0.07079626564348335,1
-0.005458575376573426,-0.09523142305031594,1
-0.13447151684759412,-0.00010030290436323364,1
0.015898128006847083,0.07176733123654414,1
-0.09364897407033823,-0.06756667581398908,1
0.5475215400729437,0.9331259621412442,0
0.6348873909360224,-0.7051292820835361,0
0.46587335015995174,-0.8687882457381403,0
-0.02110481919315066,-0.022643485558638113,1
-0.4650749716685349,-0.9046042501461872,0
-0.10351313826889673,-1.058958108968013,0
0.9482973411661043,-0.28178897086253757,0
-0.11009759256488492,-0.20531750038595928,1
-0.7472905597987254,-0.6847236708026904,0
-0.0553257508182444,-0.11385487831683729,1
0.884121722878677,-0.5465920141723125,0
0.015439890402052025,0.1067239563158133,1
0.07422951909599257,-0.07622837251845149,1
-0.18052406906801588,0.9456501353703863,0
0.026241664324017082,-0.08079934043474564,1
-0.08699800379587275,-0.16836893118290142,1
0.13556887607338414,0.0063611910034705975,1
0.8948519919518768,-0.3536580815839065,0
0.7984278861186863,-0.669737333220345,0
0.9162469585166406,-0.19873481680467642,0
-1.0312541282085117,0.32640886280268727,0
-0.0005893404304602619,0.12610165735374204,1
-0.7154494682880497,-0.6137158749999871,0
0.8012007228146042,0.6265429380928955,0
-0.14707300480180555,-0.07839808708094807,1
-0.06607638986297656,0.08061504091210361,1
-0.042061374376154606,0.11589851003051058,1
0.8225693687710691,0.5392066772943919,0
0.19838884227723771,0.9457088020700076,0
0.06676375821224856,-0.030020225249961924,1
-0.015141346542950393,-0.015553392426836371,1
-1.0734371100140967,-0.14434665699710794,0
0.09190307995384593,0.10623265959713754,1
-0.23230795380753125,1.044693322813587,0
0.21140871764483973,0.05341929045608704,1
0.3243028784434404,-1.0452979861881637,0
-0.0013069785385039535,0.004248662348394092,1
-0.12387642828243021,1.0661526963944414,0
0.7956946576305944,-0.8226869828139182,0
-1.0532679684272421,0.1411081098193231,0
-0.6110930322468974,-0.7437153285364022,0
-0.06326139994922497,-0.15196715627321944,1
0.08070404395443023,0.038738365953879104,1
-0.058489222189750285,0.1386739306288919,1
0.6355212494094964,-0.847413136853736,0
0.08734439713722836,-0.10993143311582432,1
-0.10688534263446518,-0.0042356202605414416,1
-0.039368305911411106,-0.09285525182996045,1
-0.328813114556389,0.953484523700625,0
0.8957752320898311,0.5665434767974296,0
-0.7755749603307622,0.5593784669626991,0
0.09212681417466419,0.039432078175643814,1
-0.12725934139125503,-0.01747589764835803,1
0.11155747419600459,-0.13229905098192948,1
-1.0734354576462353,0.3881753616494664,0
-0.1071912172232739,-1.0091216891264614,0
0.3171039612130597,-1.0120376746859783,0
-0.10419781432230574,-0.01351808885558359,1
-0.030206684540728786,-0.09073543721738617,1
0.04460068192518982,-0.12520135110032157,1
-0.049818327964654935,-0.10136394141457969,1
-0.04385218898014149,0.029712705217958393,1
0.9327641339145994,-0.08705877980170529,0
-0.11598844516193767,-0.022153385927915853,1
0.9657962549172919,0.3197319294291489,0
-0.5976896022651919,0.7255595266278537,0
1.0208692309028504,0.36612653841101694,0
0.6057338928980233,0.8031512004295521,0
0.0323281004299215,0.15290569303723794,1
-0.2102824495299706,-0.9317942103630231,0
0.7575764648985963,-0.9035991726018471,0
0.1736421731800833,1.0373492958294157,0
-0.6913771580688426,-0.6021739503955111,0
-0.1590456599640574,-0.13635146772021875,1
-0.43885268739841643,0.8733853554338468,0
-0.13610376409543634,0.10077090023529364,1
0.11585766162618802,0.12355551822209129,1
0.07933533649230638,-0.012913082399586683,1
-0.45317714809207577,0.9150601299458997,0
-0.015013503729736657,0.07589270864448619,1
-0.9417533875208972,-0.3021375525645904,0
0.1016487536974279,0.11160242545334956,1
0.16296731500360873,0.03203106067389319,1
0.02119486540768733,0.10469220218031128,1
-0.6056229949397708,0.8500715231264985,0
-0.20086870136484924,-0.9624084457616559,0
0.5948226724113035,-0.835977590849434,0
-0.9113839607027687,0.19279838843274755,0
0.9242861536634706,-0.2864427492336442,0
0.3695481677757227,-0.9052966636287425,0
-0.04005391630152635,0.059785551215998725,1
-0.636165786407102,0.7276239632082715,0
-0.04932052270180465,-0.054771403527879736,1
-0.1650026790382776,-0.09750152928711778,1
0.3613155711039362,0.8486693105991215,0
0.035312469320133835,0.12439290210132968,1
-0.6111201399291936,-0.8184969418298992,0
0.204774035557695,-0.8720830279190296,0
0.09528514423161819,0.1647443572960447,1
0.1147069107758166,0.037026293043279354,1
0.12042731616189284,-1.054529848624074,0
0.03447765744183577,0.08753212241924904,1
0.028445353453261667,0.13449033306047375,1
1.0088915751049732,0.0035776503731927076,0
-0.670570808484002,0.8464834256375159,0
-0.42867679228255123,0.8539654869098883,0
0.16128590814164878,-0.0035386592963704312,1
-0.12773907019662123,0.00597119957464276,1
0.845109822140439,-0.5547676468705279,0
-0.092904191664944,0.141896752268991,1
-0.8419766828193594,0.5243727092124694,0
0.8185221862532365,0.6603023290577871,0
-0.8703859573925132,-0.5542309229955527,0
-0.2021202372304245,0.07536498627129577,1
-0.054356267884696496,-0.1152455623060578,1
-0.37294286653611214,0.9183305104957509,0
-0.1376096432731515,-0.08463692506381193,1
0.6870018805379894,-0.6275181679233166,0
0.20337709031452977,0.007516732383365992,1
0.06333858606554416,0.07221695813920163,1
-0.050035148075793026,-0.0774027520163091,1
-0.09631640750356023,0.05825657301385029,1
0.08063134701912712,0.0694680708463564,1
0.0648205712961594,0.055846653380704145,1
-0.516306636591629,0.8008011920518108,0
-1.0088020845151333,-0.06942376533521175,0
-1.0361878934438011,0.11191720388842441,0
-0.7851221569878908,-0.6341909134104863,0
-0.3975926226668962,-0.8807335489944657,0
0.08529328942619377,0.04185277434251161,1
0.8906090697883503,0.45671768610289526,0
0.9783434132446185,0.02470216266981988,0
-0.14201967700992454,-0.05117739942465125,1
0.0031778879381735223,-0.11936575530023363,1
-0.024755759731215483,-0.04655292907086894,1
0.967689281359082,-0.12244300963728108,0
0.7877913096407968,-0.5777461564451467,0
-0.04464365152266047,-0.016822084442582458,1
-0.146094678905627,0.014377135694052051,1
-0.9761774535246914,0.09434462364262698,0
0.35218057984957485,-0.9655859282250701,0
0.0415277358428543,0.11985143923644798,1
0.06734105389316139,0.06968248241151882,1
-0.9285979319463376,-0.4251111188709434,0
0.05633951950436421,-0.04673806297864082,1
0.7842828772241011,0.5829892846227419,0
0.2001611648406179,0.09964336898762699,1
-0.9392191795334782,-0.18523802482455454,0
0.045331528615334876,0.08377690719003235,1
0.014529216754702154,0.0867912932449062,1
-0.11768502528442684,0.12678598122319132,1
-0.8975715638418288,0.3769240775660633,0
-0.0504508949310616,-0.20769021552718986,1
0.8977207451651505,-0.6788151170471203,0
-0.03560112529905819,0.05870445288123176,1
0.11391141055214826,0.1046134979527143,1
-0.06395904338781468,0.11287412002122992,1
0.5380822744506011,-0.7214903606474613,0
0.20410046594703052,1.0423885216794546,0
0.016870264932077862,0.02377234836510901,1
0.1265745811542598,0.028516309887575697,1
-0.08826912404684924,-0.039736002476571865,1
0.6567828987318864,0.7028954604536415,0
0.6053381913256091,-0.8215309819024863,0
0.34290106759766914,-0.8620538889903425,0
0.7461470450581688,-0.5835001405586462,0
0.44341270399661564,0.9748623419521938,0
0.23485875779084978,0.9039061541085031,0
0.7102924443425268,-0.702169867353644,0
-0.732139657430871,0.7934877106358847,0
-0.1792358606400005,-0.030398085303480905,1
-0.05322494073884785,-0.0074950308879719665,1
0.04986190592179217,0.16362575102204963,1
0.6479577359252054,-0.8075526135623431,0
0.03911249542305825,-0.11623917359443706,1
0.08731596763940136,0.013852281078383766,1
-0.08815550201249416,0.02071278465514089,1
0.012960978822193416,-0.0011342932757808094,1
-0.09840979847649006,0.03030467211534992,1
0.14306749236117064,-0.06842645225328362,1
0.08566515251640423,0.09238899850096641,1
-1.0157370569756665,-0.08062021284624298,0
0.14006244469779824,0.04194921674082979,1
0.15986594998846587,-0.14016518129780564,1
0.5433267030772603,0.750127289408888,0
-0.7350306701553795,0.7223068979318208,0
0.9369689670409904,-0.09170865576974573,0
0.1070004608803393,0.11370271961904858,1
0.20905348528266643,-0.1263331663717284,1
-0.9164592708904213,0.47594157916850505,0
-0.389750954451316,1.137055587892833,0
-0.7792096385553607,0.5986697309690574,0
-0.8461214433792815,0.5338420155563274,0
-0.03016002045598533,0.09044850167537007,1
-0.03437690979495591,-0.06759047964160973,1
-0.18972964697826128,-0.14106189786846876,1
0.2646428137089456,-0.8589472273386276,0
0.26043978525455375,-1.0693756210335128,0
0.04633471100149854,-0.06276130023796997,1
-0.9604641651778439,-0.3479782583515865,0
-0.8160422696074511,0.7699700291364419,0
0.09816788197093916,-0.08351288098650603,1
0.7812904759376009,0.5878099678591,0
0.023670517333066084,0.12154968740157862,1
0.11113743480523583,0.9450885814623549,0
0.31422931648437297,-0.9723053283260908,0
-0.14043205172172313,0.044281394714983574,1
-0.9446297357174641,-0.3587967939422443,0
0.041070010493804016,0.014571483652519084,1
0.056098073257781676,0.022603739939372577,1
-0.522463910647105,-0.8503547447324787,0
-0.04475193977588946,-0.1268138689907922,1
0.20670517302135083,-0.018323347186407615,1
-1.0383565938743629,-0.20901710814045166,0
0.12995877487391752,0.07481361512182916,1
0.2810997283238945,-0.9521461764343814,0
1.0002571495296586,-0.10822666233803309,0
-0.07648848177117787,-0.05434320149390476,1
0.7817302991942379,0.6764013770223711,0
-1.0899364517092898,-0.27239665858436307,0
0.01179671532149118,-0.014563721655358894,1
0.008880329004165334,0.0587922496578286,1
0.9511334061908219,-0.4489832039658449,0
0.1271662267750021,-0.010688180153743093,1
0.009612079265531953,1.0027079240415278,0
0.9470139819861876,-0.28800977428974006,0
0.0007751623695834847,0.995800385697235,0
1.0117953036162768,0.2904707027905037,0
0.022283041609514206,-0.11444127011787386,1
-0.523640132180798,-0.7216486765275685,0
0.09159234837295235,-0.09234614688431038,1
-0.0910812961964031,1.0657218756195632,0
-0.1561516216041295,0.10882366496980425,1
-0.11347830989079075,0.048691262271713456,1
0.9366851504526355,-0.002183682630797684,0
0.025319964448375344,0.17192934857001135,1
0.0014316345985336543,0.02904068003774639,1
0.531340620733322,-0.8452128195473052,0
-0.10791275767498185,0.07727907378160825,1
-0.07861451367416707,0.008539962601276638,1
-0.939343037050607,0.38034591635241444,0
0.8995320443843333,-0.1826884409449345,0
-0.0642454647441444,0.018592490868943386,1
0.053928921126312264,-0.07091615832432294,1
0.025324702137067896,0.1248806782481699,1
0.2676689872456981,0.941258749585341,0
1.110788103476668,0.09477567367431729,0
-0.9342848990666733,0.3059793210699885,0
0.9846452539137073,-0.13287558060552923,0
-0.9767499760544804,-0.11338876421074917,0
0.5287128614327437,0.872351882655518,0
-0.11067934645575994,0.04496746341036514,1
-0.019123240789935148,0.25030509140377116,1
0.719855565407438,0.6921185842594682,0
0.6129446247278642,-0.7973839824463711,0
-0.6977641484863246,-0.7863684745927436,0
-0.2209936237229809,0.023972111549254386,1
0.6696256286314091,0.7810891142495886,0
-0.1251698892128867,-0.09742118602749002,1
-0.05441054494536261,0.10222240704961119,1
-0.8843288716337127,0.5827342910081338,0
0.962377591032974,0.2943482214615248,0
0.04185121738186777,0.07338062904669876,1
-0.9376658957380822,0.0589553778727835,0
-0.07158770769663804,0.0940941863340107,1
0.5938510598695933,0.7483955577585539,0
-0.16075203173030775,0.94960937148583,0
1.0181999050870396,-0.12149293818934938,0
0.6169160444743427,-0.7516136820469047,0
-0.01556304225575721,-0.060181665253293465,1
-0.3584706075708825,0.939351489685477,0
0.02649529689850627,0.13053115398819967,1
-0.1430516145966888,-0.09153960960712533,1
-0.5746737285434542,0.7519677679822813,0
0.1403628043652196,-0.01745935580364205,1
0.955852383989717,-0.098143079771424,0
0.029893057796076507,0.041102936653710426,1
0.10544947433870823,0.026839577086040997,1
0.6330442025590631,-0.8974324351488594,0
0.17004143437515667,0.06178616017813973,1
-0.046715316623566414,-0.05622168592260068,1
0.9183446492112411,0.3303212133342783,0
0.45198473652190696,-0.8758219711875304,0
-0.0665603067563947,0.1250139441596169,1
-0.8721569175308274,-0.6288034360317432,0
1.0470396547103407,0.3878802535392253,0
-0.4203926371690904,0.8784771688963727,0
1.1131402539733304,0.047461089233482794,0
0.44059570169014617,0.8198563714665721,0
0.7167727629990678,-0.9007074230454576,0
0.8604055344265155,-0.6406799225375727,0
-0.1434176664303806,0.027499482826820645,1
-0.033552393385194584,-0.06396483049778859,1
0.06808375072512786,-0.010485459908186359,1
0.16929603345785615,0.19966963314028954,1
0.7560047703598767,0.8642414707859056,0
-0.09186387307984743,0.11484806197673972,1
0.03839752141065956,0.02518543492315429,1
-1.058257310211269,-0.28616122482988354,0
0.9870186018160073,0.16976267141097606,0
0.03512039884704003,0.10135640252722757,1
-0.04984110435988244,-0.9259809946115036,0
-0.9702613072471913,0.3197568030997807,0
0.0038511971151776857,0.10643298814158086,1
-0.19047976893063545,0.05146707249455837,1
1.029383422748116,-0.20267675914298783,0
0.18050548762971289,-1.0491756492367355,0
-0.9019215197525291,-0.283481643049767,0
-0.07730349367884295,-0.17285326804007053,1
0.0061631851403346205,-0.033064817160656304,1
-1.0074603055277414,-0.05796112799469605,0
0.15913216622510115,0.9463801781564867,0
0.3957823148927542,-0.8342987870992601,0
0.10283649441597482,0.00019532741617153335,1
0.1686880103958036,-0.027007990286047057,1
0.14232726801530465,-0.08813562291187313,1
0.08306774245756386,0.04165967916654351,1
0.32098196302053994,-0.9376031152800561,0
-0.8690845726223762,-0.1756841798152955,0
-0.05825693585227868,-0.04058613503353685,1
0.3538293772577316,-0.9576726771956281,0
1.0336490115854082,0.1443604457025786,0
0.05719626772520686,0.04126840941384723,1
0.20671447060628778,0.9328717950242523,0
0.05763039949515472,0.1156682874739523,1
4.07285966999146e-05,0.14924880061779597,1
0.5339061238642585,-0.8518601081778877,0
0.09954330925579719,-0.11129457476849852,1
0.03492701635855734,-0.13536832325751644,1
0.06679285589649837,-0.10159749697127973,1
-0.009133480881280104,-0.05545665894525845,1
-0.10027274374960043,0.034236984777024845,1
0.09781493478825605,-0.1375474747449642,1
-0.31140295863112744,-0.9135761276824469,0
-0.7733271506266999,0.49842465988952134,0
0.11009060415225755,-0.07470474671042529,1
-0.7208828865024867,0.6410079210418662,0
0.015975075808289704,-0.02501877743328902,1
-0.8070716849068905,0.5249123728052985,0
0.807374324981305,-0.5135026706572305,0
-0.21097500428547344,0.9616900048016713,0
0.1007420997424435,-0.07274804006407037,1
0.029369552627838108,0.1289227469818648,1
-0.8386452869935044,0.5740884222812347,0
0.7844778734506593,0.5385447995899614,0
-0.4051801654935366,-0.8584839116706914,0
-0.004354525128844702,0.06073525521160445,1
-0.07763085838771554,-0.021429592798690777,1
-0.9844147215566094,-0.09754292121184077,0
-0.14737625944538157,0.08217163520545712,1
0.062096479977281474,0.08862199166293887,1
-0.17373342030662137,0.05628810682928798,1
0.12248623817048894,0.04912893035816281,1
0.09092622666738287,0.05861798285993164,1
0.09229461770921447,0.08334229544413788,1
1.0720245379496323,0.3439538206375709,0
-0.6930746650491121,0.7281633899618912,0
-0.058509588268905136,-0.04415453445327263,1
-0.11293082817409668,0.09261307483984776,1
-0.5276067143843639,-0.7881742647253704,0
0.05245876901617382,-0.061869292031123145,1
0.015096126567664112,0.04547218968428386,1
-0.9772497882032428,0.21696680394980794,0
0.12384320983860345,0.11261386537227136,1
-0.13581022920015035,1.0374949343471829,0
0.21573652413571975,-0.07771379633888886,1
-0.9041312128322573,-0.3958793569898318,0
-0.14544356000906597,-0.009362747310030277,1
0.5405584775460398,0.7766063427983663,0
0.6670526211502245,0.8080117103227477,0
-0.030979847254918307,-0.021289009297483397,1
1.034934723019987,0.2946955708482484,0
0.5260803233195447,-0.9006554415863453,0
-0.1285164993258864,-0.03778640224399647,1
-0.5911493274392249,-0.8137248905114427,0
-0.04010086261507355,-0.06356185897610994,1
0.047880030949335156,0.007505969869226678,1
0.20695438880855097,-0.9468222948437672,0
-0.025317348292382205,-0.026577973895782966,1
-0.07809861093261336,-0.033655791450886714,1
0.5839920550942743,-0.7571923065588846,0
0.016290126941000533,0.03751419354225958,1
0.083436840838955,0.08883650321289466,1
0.05079733128692796,-0.10725058265553178,1
-0.9224903165608768,-0.5081183076231796,0
-0.08071882694970227,-0.10857387921744117,1
0.024459132276581634,0.09870789259315577,1
0.14486743745569197,-0.0988936286168863,1
-0.7776575303572469,0.43787986397560713,0
1.0189689385904026,0.19047466067173136,0
0.6303973445722788,-0.7847634634199178,0
0.997715135774862,-0.23896319575022534,0
0.06922107063174845,0.9467384606089051,0
0.8982111842176396,-0.4244565584591924,0
0.01790592736695639,0.06759540953957258,1
-0.045042068037944825,-0.14187880122511584,1
0.1418659319334003,0.020383676096560166,1
-0.8573622642002123,0.6118175363576053,0
-0.8289801437792272,-0.5597092958802584,0
-0.6642019458539818,0.8053872946993368,0
0.004635661924317061,0.21603179428533573,1
-0.4748510802405166,0.8039891363193099,0
-0.6251132149807356,-0.842608493413777,0
-0.047227196518358855,-1.0371824137912853,0
-0.06181144610622615,-0.02049908600652778,1
-0.22429933980387418,-0.0014083721373614258,1
-0.8550190372743931,-0.4568312895713975,0
-0.6858481048112424,0.7580787387368509,0
-0.4144561848359595,0.8611188327462473,0
-0.18944817603245395,-0.019543577291476356,1
0.02775573921545016,-0.1090969532806457,1
0.04332838750622377,0.054183150857456334,1
0.7942925620630602,-0.6554873807226886,0
0.17319554082498073,0.005522214904244649,1
0.12094881382946854,0.01470356356008104,1
-0.018658743745828925,-0.07080037435542492,1
0.8399359085531556,0.48111143239723814,0
-0.0329368521201257,0.01159965016435395,1
0.08986209492766316,-0.000889341590095627,1
-0.016508201675830156,-0.0778116441426112,1
0.14447696835079504,0.08837106135953955,1
0.11343070011346595,0.03937587592072183,1
-0.969330334668938,0.2919025976130771,0
-0.70613534783026,0.6579670127730034,0
0.01421520777531518,0.024941009637428457,1
0.10891842787097825,0.013478211872786042,1
0.09154168763547803,-0.00563991842820212,1
-0.8518988304065908,0.31709725077484296,0
-0.029041077599140857,0.014910417414635266,1
-0.41379779016263335,0.9708350345273156,0
-0.07023490446866927,-0.1795664889237351,1
-0.07603256994891527,-0.1112790249174618,1
-0.7533091409121578,0.5245025537141178,0
0.09422939545183673,-0.14530319364487387,1
-0.005113237089661382,0.08878729877321305,1
0.7089165943846262,-0.6569810902360428,0
-0.13560696071021303,0.12053940850150027,1
0.06344153976491936,1.0025401024584508,0
0.6178867101938145,0.770892648790063,0
0.3915476743919596,-0.952117426377003,0
-0.15842289534271892,-1.0266763354449413,0
-0.19933783934525276,-0.9432854439962748,0
0.005040966026424263,0.9701279631259478,0
0.10723503887042098,-0.06779316327536061,1
-0.00299010014368472,0.1419164750455294,1
-0.05760263933551444,0.9653944823881907,0
-0.1384101983253241,-0.021675187690502515,1
0.001216494538229109,0.11306365028420545,1
-0.017565359046444094,-0.02352789538830881,1
-0.06627818435305931,0.03522352302445421,1
1.02654823479363,-0.00878892568361694,0
0.006866607429760273,0.03680564520619539,1
0.224885048794125,-1.0233430373275723,0
-0.11229509117408273,0.10014465805620167,1
0.9299629156006217,0.37557551560854774,0
0.08651771135299322,0.0125457613997772,1
0.054522319291634674,-0.12051926449294989,1
0.012553664258904097,-0.029632099819280402,1
-1.0867744050675712,0.05962378162450449,0
0.10805519205270833,-0.8866202380146329,0
0.17284749124104598,-0.023641673592493837,1
0.09977553826552707,-0.13166905916555688,1
-0.25795558463868423,0.9769834569438234,0
0.2613123719188099,0.9038830807789242,0
-0.09712070908325776,0.061254298347682166,1
0.01766032631144064,-0.1390130307132157,1
0.21201829187736607,-0.0055874615081282,1
0.22254089313220432,0.06166561519935054,1
-0.11759115774376691,-0.1341421112820364,1
0.5260133353473498,0.841382729964392,0
-1.0296801046257409,0.14108614729568697,0
-0.08902590000333199,-0.9372135439512763,0
-0.3599720656938869,-0.9752116233872493,0
-0.4421372424712439,-0.9553967139171528,0
0.8782027088595984,-0.45436418709444176,0
0.1325482857481402,-0.02916881434886926,1
1.003028174915386,-0.13716131226592215,0
0.9995140707595411,-0.27176750747281675,0
0.1052857968459607,0.10592199899593822,1
0.022305294960613085,-0.0849336589311542,1
-1.0110259173443976,0.03223379246794417,0
-0.881665195880474,-0.35546525161909326,0
-1.0292770443137984,0.2010326328504728,0
-0.2745234556032619,-1.0126748542254513,0
-0.15216584694730992,0.09171726496566279,1
-1.0355908167626007,-0.19977475783485166,0
-0.08541063553543372,0.008409413986933116,1
0.0843967786792152,-0.1855179356627598,1
-0.45585157588199476,-0.8442988712900363,0
-0.6038200046319047,0.7856037785109049,0
-0.1065760812621666,-0.1004102002594822,1
0.13022610194733145,0.06320522664525878,1
0.9035390110966791,-0.42733225994978435,0
-0.7748518548333685,-0.5808220871697318,0
-0.020750908311330744,-0.1470544330008049,1
-0.1356919193002844,0.05055777931260433,1
-0.04785694604995562,0.009354415191162715,1
0.0035140962710547285,-0.1252505473983681,1
0.5161496787695539,-0.8183158761632332,0
0.04898307977099806,0.11668720376395136,1
-0.1659604675635682,-0.00224937802779078,1
0.09451425608047183,0.903168416904412,0
0.744588203361758,-0.6500504283118115,0
0.4788358574119435,0.9110668312905942,0
0.0555752050837189,-0.12431873028948759,1
-0.7930824854225752,-0.6572270995674814,0
0.0017476794680302355,-0.9861172276670027,0
-0.0818397745156082,0.05507274511091868,1
-0.03952664139904338,1.855019546008474e-05,1
-0.8480091494370983,-0.5667609032870496,0
0.5770588296567473,0.7857569361100395,0
-0.059741757089616584,0.04458797599633611,1
-0.524414953769636,0.828567407081539,0
-0.02526204571572175,0.011594506227886409,1
-0.17334241282411894,0.9076402657093745,0
0.8027539441918121,0.6140669977903662,0
0.0629089255388503,0.14778737970258404,1
1.0200704938498877,-0.12854574077567166,0
-0.015478826723139487,0.09085338419781316,1
-1.0605527788016882,0.19137590626093895,0
0.7495554276578273,-0.5035041811777334,0
0.7354412601218876,-0.80749760421044,0
-0.9275542711138955,0.48637044225778153,0
0.0028083102264406384,0.01957466595554646,1
-0.14432951497377736,-0.1323037924927062,1
0.05493939627977743,-0.1214321400476408,1
0.9980589117616796,-0.1910550192157844,0
0.10522952649518835,0.09300340188474879,1
-0.07521417657055529,-0.16293202170183518,1
-0.15601019620042933,1.0765282065670059,0
0.027974429738111227,0.169323255801976,1
-0.8961072649669325,-0.5185200725310122,0
-0.09062320293899656,-0.04993391186940707,1
-0.07803454666603753,-0.1284751210773542,1
0.6777085489261836,0.7624457180011481,0
0.013481787980218735,0.06975778669976108,1
0.9351057661278048,-0.06530106514736889,0
0.9520397524580192,0.43109139102117977,0
0.15029082134420696,0.017597391420441432,1
1.0913859222601971,0.024305432445071835,0
-0.37244191856756736,-0.8977785666648284,0
0.2853440529422955,-1.0420559562748237,0
-0.8625325553178538,-0.5695704172910905,0
-0.23927025408512861,1.0252824925075033,0
0.0945987824294578,0.025012054566103514,1
-0.38626414591937996,-0.9212805337311408,0
0.02370285994435648,-0.018929500546851538,1
-0.08192907610734826,0.19223263800592585,1
-0.15183170369123516,-0.9878379039551255,0
-0.19152422056251484,-1.1028524829087012,0
0.06933576201673605,0.026960827791218087,1
0.14554298819833522,0.06004482884995758,1
-1.0246049469566294,-0.06438177478003497,0
-0.614931500385941,0.7617217170452818,0
0.15088736500145117,0.04902483915329371,1
-0.10681558249059601,0.015020301515910214,1
-1.0574137193996114,-0.09873075858999715,0
-0.39118592128700497,0.9416347234575555,0
0.005378964458792174,0.10354781595023083,1
0.1023650245422098,1.0141788869261774,0
